,0
1222,2126511.3673662874
1223,2129407.835952592
1224,2124861.7456728336
1225,2131997.4595248625
1226,2148083.513329752
1227,2155930.2836523727
1228,2158809.182589659
1229,2161516.214248975
1230,2150455.2960844617
1231,2166660.7616346013
1232,2174971.3083390663
1233,2178772.5089329933
1234,2178399.2700167517
1235,2188668.244716555
1236,2187231.2559013725
1237,2167760.5474579358
1238,2147614.941131626
1239,2144447.6777560012
1240,2131265.785746992
1241,2159645.8312017703
1242,2170052.9714156305
1243,2169598.689349874
1244,2148607.49070455
1245,2137275.572883651
1246,2139534.9870261657
1247,2152747.9910749868
1248,2162474.8113581394
1249,2216351.785822263
1250,2216256.7902996466
1251,2221160.0474759266
1252,2228552.865045498
1253,2233912.1711738706
1254,2249935.505700689
1255,2253057.4708110625
1256,2253443.466080838
1257,2261769.2304497515
1258,2243070.7029506504
1259,2247974.255865706
1260,2245242.0945842187
1261,2246939.8156990055
1262,2243144.55224136
1263,2237644.040233839
1264,2240028.2664583167
1265,2214833.422838757
1266,2234593.6945349816
1267,2251792.72702152
1268,2240373.1681267414
1269,2235648.7833144874
1270,2244603.2357173227
1271,2242721.7256862153
1272,2212732.1552717458
1273,2160415.130923589
1274,2148211.776753572
1275,2159099.894239659
1276,2154060.73295131
1277,2162872.724530607
1278,2154129.631703442
